CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy,gen
False,6,8,I,285,0.0,1,3,0,0,0.0,INC,0,3,0,3,0,0,3.7,False,"I,AB,960f6b9,4-I,AB,959400c,3-I,B,150269e,1"
False,6,8,I,41,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,40.9,False,"I,AB,960f6b9,4-I,AB,959400c,3-I,B,150269e,1"
False,6,8,I,22,0.0,3,2,0,0,0.0,INC,0,2,0,2,0,0,3.6,False,"I,AB,960f6b9,4-I,AB,959400c,3-I,B,150269e,1"
False,6,8,I,285,0.0,1,3,0,0,0.0,INC,0,3,0,3,0,0,3.7,False,"I,AB,960f6b9,4-I,AB,959400c,3-I,B,150269e,1"
False,41,6,I,448,0.0,41,1,0,0,0.0,INC,0,1,0,1,0,0,1.0,False,"I,B,91aa742,41"
False,24,6,I,448,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,1.0,False,"I,B,91aa742,2-I,B,7250ffd,22"
False,24,6,I,1542,0.0,22,2,0,0,0.0,INC,0,2,0,2,0,0,26.4,False,"I,B,91aa742,2-I,B,7250ffd,22"
False,18,5,I,41,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,40.9,False,"I,AB,960f6b9,4-I,A,150269e,2-I,A,9c704de,18"
False,18,5,I,285,0.0,2,2,0,0,0.0,INC,0,2,0,2,0,0,7.3,False,"I,AB,960f6b9,4-I,A,150269e,2-I,A,9c704de,18"
False,18,5,I,296,0.0,18,3,0,0,0.0,INC,0,3,0,3,0,0,15.1,False,"I,AB,960f6b9,4-I,A,150269e,2-I,A,9c704de,18"
False,39,6,I,448,0.0,39,1,0,0,0.0,INC,0,1,0,1,0,0,1.0,False,"I,B,91aa742,39"
False,31,5,I,123,0.0,1,1,0,0,0.0,INC,0,1,0,1,0,0,7.4,False,"I,B,8378f74,1-I,B,7250ffd,1-I,AB,960f6b9,3-I,A,3530c08,1-I,A,150269e,2-I,A,9c704de,31"
False,31,5,I,1542,0.0,1,2,0,0,0.0,INC,0,2,0,2,0,0,20.1,False,"I,B,8378f74,1-I,B,7250ffd,1-I,AB,960f6b9,3-I,A,3530c08,1-I,A,150269e,2-I,A,9c704de,31"
False,31,5,I,41,0.0,3,3,0,0,0.0,INC,0,3,0,3,0,0,13.5,False,"I,B,8378f74,1-I,B,7250ffd,1-I,AB,960f6b9,3-I,A,3530c08,1-I,A,150269e,2-I,A,9c704de,31"
False,31,5,I,150,0.0,1,4,0,0,0.0,INC,0,4,0,4,0,0,7.2,False,"I,B,8378f74,1-I,B,7250ffd,1-I,AB,960f6b9,3-I,A,3530c08,1-I,A,150269e,2-I,A,9c704de,31"
False,31,5,I,285,0.0,2,5,1,1,0.0,INC,0,5,0,5,0,0,0.2,False,"I,B,8378f74,1-I,B,7250ffd,1-I,AB,960f6b9,3-I,A,3530c08,1-I,A,150269e,2-I,A,9c704de,31"
False,31,5,I,296,0.0,31,6,1,1,0.0,INC,0,6,0,6,0,0,15.1,False,"I,B,8378f74,1-I,B,7250ffd,1-I,AB,960f6b9,3-I,A,3530c08,1-I,A,150269e,2-I,A,9c704de,31"
False,39,5,I,448,0.0,39,1,0,0,0.0,INC,0,1,0,1,0,0,1.0,False,"I,A,91aa742,39"
False,22,6,I,41,0.0,19,1,0,0,0.0,INC,0,1,0,1,0,0,40.9,False,"I,AB,960f6b9,19-I,AB,150269e,19-I,A,16c93a8,1-I,B,9c704de,24"
False,22,6,I,285,0.0,19,2,0,0,0.0,INC,0,2,0,2,0,0,7.3,False,"I,AB,960f6b9,19-I,AB,150269e,19-I,A,16c93a8,1-I,B,9c704de,24"
False,22,6,I,1575,0.0,1,3,0,0,0.0,INC,0,3,0,3,0,0,3.1,False,"I,AB,960f6b9,19-I,AB,150269e,19-I,A,16c93a8,1-I,B,9c704de,24"
False,22,6,I,296,0.0,24,4,0,0,0.0,INC,0,4,0,4,0,0,12.0,False,"I,AB,960f6b9,19-I,AB,150269e,19-I,A,16c93a8,1-I,B,9c704de,24"
False,13,6,I,448,0.0,13,1,0,0,0.0,INC,0,1,0,1,0,0,1.0,False,"I,B,91aa742,13"
False,22,6,I,448,0.0,13,1,0,0,0.0,INC,0,1,0,1,0,0,1.0,False,"I,B,91aa742,13"
False,53,6,I,448,0.0,53,1,0,0,0.0,INC,0,1,0,1,0,0,1.0,False,"I,B,91aa742,53"
False,12,8,I,125,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,12.2,False,"I,AB,3fb2b3c,2-I,B,5ea313d,3-I,AB,960f6b9,2-I,AB,150269e,3"
False,12,8,I,140,0.0,3,2,0,0,0.0,INC,0,2,0,2,0,0,18.0,False,"I,AB,3fb2b3c,2-I,B,5ea313d,3-I,AB,960f6b9,2-I,AB,150269e,3"
False,12,8,I,41,0.0,2,3,0,0,0.0,INC,0,3,0,3,0,0,10.6,False,"I,AB,3fb2b3c,2-I,B,5ea313d,3-I,AB,960f6b9,2-I,AB,150269e,3"
False,12,8,I,285,0.0,3,4,0,0,0.0,INC,0,4,0,4,0,0,7.3,False,"I,AB,3fb2b3c,2-I,B,5ea313d,3-I,AB,960f6b9,2-I,AB,150269e,3"
False,22,6,I,41,0.0,24,1,0,0,0.0,INC,0,1,0,1,0,0,40.9,False,"I,AB,960f6b9,24-I,AB,150269e,18-I,A,d5d2ebb,1-I,B,9c704de,24"
False,22,6,I,285,0.0,18,2,0,0,0.0,INC,0,2,0,2,0,0,7.3,False,"I,AB,960f6b9,24-I,AB,150269e,18-I,A,d5d2ebb,1-I,B,9c704de,24"
False,22,6,I,289,0.0,1,3,0,0,0.0,INC,0,3,0,3,0,0,3.0,False,"I,AB,960f6b9,24-I,AB,150269e,18-I,A,d5d2ebb,1-I,B,9c704de,24"
False,22,6,I,296,0.0,24,4,0,0,0.0,INC,0,4,0,4,0,0,12.0,False,"I,AB,960f6b9,24-I,AB,150269e,18-I,A,d5d2ebb,1-I,B,9c704de,24"
False,7,8,I,41,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,40.6,False,"I,A,960f6b9,4-I,A,959400c,3-I,A,8932d6a,1"
False,7,8,I,22,0.0,3,2,0,0,0.0,INC,0,2,0,2,0,0,3.6,False,"I,A,960f6b9,4-I,A,959400c,3-I,A,8932d6a,1"
False,7,8,I,18,0.0,1,3,0,0,0.0,INC,0,3,0,3,0,0,124.4,False,"I,A,960f6b9,4-I,A,959400c,3-I,A,8932d6a,1"
False,7,8,I,41,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,40.6,False,"I,A,960f6b9,4-I,A,959400c,3-I,A,8932d6a,1"
False,7,8,I,22,0.0,3,2,0,0,0.0,INC,0,2,0,2,0,0,3.6,False,"I,A,960f6b9,4-I,A,959400c,3-I,A,8932d6a,1"
False,7,8,I,18,0.0,1,3,0,0,0.0,INC,0,3,0,3,0,0,124.4,False,"I,A,960f6b9,4-I,A,959400c,3-I,A,8932d6a,1"
False,11,8,I,41,0.0,8,1,0,0,0.0,INC,0,1,0,1,0,0,40.6,False,"I,B,960f6b9,8-I,B,959400c,5-I,B,150269e,2-I,B,bf321e9,4-I,B,8932d6a,1"
False,11,8,I,22,0.0,5,2,0,0,0.0,INC,0,2,0,2,0,0,3.6,False,"I,B,960f6b9,8-I,B,959400c,5-I,B,150269e,2-I,B,bf321e9,4-I,B,8932d6a,1"
False,11,8,I,285,0.0,2,3,0,0,0.0,INC,0,3,0,3,0,0,3.7,False,"I,B,960f6b9,8-I,B,959400c,5-I,B,150269e,2-I,B,bf321e9,4-I,B,8932d6a,1"
False,11,8,I,498,0.0,4,4,0,0,0.0,INC,0,4,0,4,0,0,11.7,False,"I,B,960f6b9,8-I,B,959400c,5-I,B,150269e,2-I,B,bf321e9,4-I,B,8932d6a,1"
False,11,8,I,18,0.0,1,5,0,0,0.0,INC,0,5,0,5,0,0,109.0,False,"I,B,960f6b9,8-I,B,959400c,5-I,B,150269e,2-I,B,bf321e9,4-I,B,8932d6a,1"
False,11,8,I,41,0.0,8,1,0,0,0.0,INC,0,1,0,1,0,0,40.6,False,"I,B,960f6b9,8-I,B,959400c,5-I,B,150269e,2-I,B,bf321e9,4-I,B,8932d6a,1"
False,11,8,I,22,0.0,5,2,0,0,0.0,INC,0,2,0,2,0,0,3.6,False,"I,B,960f6b9,8-I,B,959400c,5-I,B,150269e,2-I,B,bf321e9,4-I,B,8932d6a,1"
False,11,8,I,285,0.0,2,3,0,0,0.0,INC,0,3,0,3,0,0,3.7,False,"I,B,960f6b9,8-I,B,959400c,5-I,B,150269e,2-I,B,bf321e9,4-I,B,8932d6a,1"
False,11,8,I,498,0.0,4,4,0,0,0.0,INC,0,4,0,4,0,0,11.7,False,"I,B,960f6b9,8-I,B,959400c,5-I,B,150269e,2-I,B,bf321e9,4-I,B,8932d6a,1"
False,11,8,I,18,0.0,1,5,0,0,0.0,INC,0,5,0,5,0,0,109.0,False,"I,B,960f6b9,8-I,B,959400c,5-I,B,150269e,2-I,B,bf321e9,4-I,B,8932d6a,1"
False,19,5,I,8,0.0,1,1,0,0,0.0,INC,0,1,0,1,0,0,176.1,False,"I,A,ddd3d39,1"
False,19,5,I,8,0.0,1,1,0,0,0.0,INC,0,1,0,1,0,0,176.1,False,"I,A,ddd3d39,1"
False,15,8,I,41,0.0,8,1,0,0,0.0,INC,0,1,0,1,0,0,40.6,False,"I,B,960f6b9,8-I,B,959400c,6-I,B,150269e,2-I,A,3063c1a,11-I,AB,8932d6a,2"
False,15,8,I,22,0.0,6,2,0,0,0.0,INC,0,2,0,2,0,0,3.6,False,"I,B,960f6b9,8-I,B,959400c,6-I,B,150269e,2-I,A,3063c1a,11-I,AB,8932d6a,2"
False,15,8,I,285,0.0,2,3,0,0,0.0,INC,0,3,0,3,0,0,3.7,False,"I,B,960f6b9,8-I,B,959400c,6-I,B,150269e,2-I,A,3063c1a,11-I,AB,8932d6a,2"
False,15,8,I,529,0.0,11,4,0,0,0.0,INC,0,4,0,4,0,0,56.8,False,"I,B,960f6b9,8-I,B,959400c,6-I,B,150269e,2-I,A,3063c1a,11-I,AB,8932d6a,2"
False,15,8,I,18,0.0,2,5,0,0,0.0,INC,0,5,0,5,0,0,63.9,False,"I,B,960f6b9,8-I,B,959400c,6-I,B,150269e,2-I,A,3063c1a,11-I,AB,8932d6a,2"
False,15,8,I,264,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,30.9,False,"I,B,c9bf357,2-I,B,960f6b9,8-I,B,959400c,6-I,B,150269e,2-I,A,3063c1a,11-I,B,36da577,5-I,AB,8932d6a,2"
False,15,8,I,41,0.0,8,2,0,0,0.0,INC,0,2,0,2,0,0,9.7,False,"I,B,c9bf357,2-I,B,960f6b9,8-I,B,959400c,6-I,B,150269e,2-I,A,3063c1a,11-I,B,36da577,5-I,AB,8932d6a,2"
False,15,8,I,22,0.0,6,3,0,0,0.0,INC,0,3,0,3,0,0,3.6,False,"I,B,c9bf357,2-I,B,960f6b9,8-I,B,959400c,6-I,B,150269e,2-I,A,3063c1a,11-I,B,36da577,5-I,AB,8932d6a,2"
False,15,8,I,285,0.0,2,4,0,0,0.0,INC,0,4,0,4,0,0,3.7,False,"I,B,c9bf357,2-I,B,960f6b9,8-I,B,959400c,6-I,B,150269e,2-I,A,3063c1a,11-I,B,36da577,5-I,AB,8932d6a,2"
False,15,8,I,529,0.0,11,5,0,0,0.0,INC,0,5,0,5,0,0,56.8,False,"I,B,c9bf357,2-I,B,960f6b9,8-I,B,959400c,6-I,B,150269e,2-I,A,3063c1a,11-I,B,36da577,5-I,AB,8932d6a,2"
False,15,8,I,565,0.0,5,6,0,0,0.0,INC,0,6,0,6,0,0,47.1,False,"I,B,c9bf357,2-I,B,960f6b9,8-I,B,959400c,6-I,B,150269e,2-I,A,3063c1a,11-I,B,36da577,5-I,AB,8932d6a,2"
False,15,8,I,18,0.0,2,7,0,0,0.0,INC,0,7,0,7,0,0,16.9,False,"I,B,c9bf357,2-I,B,960f6b9,8-I,B,959400c,6-I,B,150269e,2-I,A,3063c1a,11-I,B,36da577,5-I,AB,8932d6a,2"
False,15,8,I,264,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,30.9,False,"I,B,c9bf357,2-I,AB,960f6b9,16-I,AB,959400c,12-I,AB,150269e,4-I,B,36da577,5-I,AB,8932d6a,2"
False,15,8,I,41,0.0,16,2,0,0,0.0,INC,0,2,0,2,0,0,9.7,False,"I,B,c9bf357,2-I,AB,960f6b9,16-I,AB,959400c,12-I,AB,150269e,4-I,B,36da577,5-I,AB,8932d6a,2"
False,15,8,I,22,0.0,12,3,0,0,0.0,INC,0,3,0,3,0,0,3.6,False,"I,B,c9bf357,2-I,AB,960f6b9,16-I,AB,959400c,12-I,AB,150269e,4-I,B,36da577,5-I,AB,8932d6a,2"
False,15,8,I,285,0.0,4,4,0,0,0.0,INC,0,4,0,4,0,0,3.7,False,"I,B,c9bf357,2-I,AB,960f6b9,16-I,AB,959400c,12-I,AB,150269e,4-I,B,36da577,5-I,AB,8932d6a,2"
False,15,8,I,565,0.0,5,5,0,0,0.0,INC,0,5,0,5,0,0,103.9,False,"I,B,c9bf357,2-I,AB,960f6b9,16-I,AB,959400c,12-I,AB,150269e,4-I,B,36da577,5-I,AB,8932d6a,2"
False,15,8,I,18,0.0,2,6,0,0,0.0,INC,0,6,0,6,0,0,16.9,False,"I,B,c9bf357,2-I,AB,960f6b9,16-I,AB,959400c,12-I,AB,150269e,4-I,B,36da577,5-I,AB,8932d6a,2"
False,18,6,I,1542,0.0,18,1,0,0,0.0,INC,0,1,0,1,0,0,26.4,False,"I,B,7250ffd,18"
False,18,5,I,1542,0.0,18,1,0,0,0.0,INC,0,1,0,1,0,0,26.4,False,"I,A,7250ffd,18"
False,34,6,I,1542,0.0,34,1,0,0,0.0,INC,0,1,0,1,0,0,26.4,False,"I,B,7250ffd,34"
False,34,5,C,123,0.0,1,1,0,0,0.0,SYNC,1,0,1,0,0,0,6.3,False,"C,B,8378f74,1-I,AB,7250ffd,35"
False,34,5,I,1542,0.0,35,2,0,0,0.0,DIV,1,1,1,0,0,1,20.1,False,"C,B,8378f74,1-I,AB,7250ffd,35"
False,54,6,I,1542,0.0,39,1,0,0,0.0,INC,0,1,0,1,0,0,26.4,False,"I,B,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,49-I,AB,150269e,49-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,B,9b6df35,1-I,AB,f3a2440,2-I,AB,e01b392,2-I,B,19176e4,1-I,AB,872cfdb,2-I,A,e252936,1"
False,54,6,I,276,0.0,2,2,0,0,0.0,INC,0,2,0,2,0,0,13.4,False,"I,B,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,49-I,AB,150269e,49-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,B,9b6df35,1-I,AB,f3a2440,2-I,AB,e01b392,2-I,B,19176e4,1-I,AB,872cfdb,2-I,A,e252936,1"
False,54,6,I,41,0.0,49,3,1,1,0.0,INC,0,3,0,3,0,0,0.1,False,"I,B,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,49-I,AB,150269e,49-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,B,9b6df35,1-I,AB,f3a2440,2-I,AB,e01b392,2-I,B,19176e4,1-I,AB,872cfdb,2-I,A,e252936,1"
False,54,6,I,285,0.0,49,4,1,1,0.0,INC,0,4,0,4,0,0,7.3,False,"I,B,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,49-I,AB,150269e,49-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,B,9b6df35,1-I,AB,f3a2440,2-I,AB,e01b392,2-I,B,19176e4,1-I,AB,872cfdb,2-I,A,e252936,1"
False,54,6,I,289,0.0,2,5,1,1,0.0,INC,0,5,0,5,0,0,3.0,False,"I,B,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,49-I,AB,150269e,49-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,B,9b6df35,1-I,AB,f3a2440,2-I,AB,e01b392,2-I,B,19176e4,1-I,AB,872cfdb,2-I,A,e252936,1"
False,54,6,I,1575,0.0,3,6,2,1,0.0,INC,0,6,0,6,0,0,0.1,False,"I,B,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,49-I,AB,150269e,49-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,B,9b6df35,1-I,AB,f3a2440,2-I,AB,e01b392,2-I,B,19176e4,1-I,AB,872cfdb,2-I,A,e252936,1"
False,54,6,I,1201,0.0,1,7,2,1,0.0,INC,0,7,0,7,0,0,1.5,False,"I,B,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,49-I,AB,150269e,49-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,B,9b6df35,1-I,AB,f3a2440,2-I,AB,e01b392,2-I,B,19176e4,1-I,AB,872cfdb,2-I,A,e252936,1"
False,54,6,I,294,0.0,2,8,2,1,0.0,INC,0,8,0,8,0,0,3.3,False,"I,B,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,49-I,AB,150269e,49-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,B,9b6df35,1-I,AB,f3a2440,2-I,AB,e01b392,2-I,B,19176e4,1-I,AB,872cfdb,2-I,A,e252936,1"
False,54,6,I,310,0.0,2,9,2,1,0.0,INC,0,9,0,9,0,0,15.4,False,"I,B,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,49-I,AB,150269e,49-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,B,9b6df35,1-I,AB,f3a2440,2-I,AB,e01b392,2-I,B,19176e4,1-I,AB,872cfdb,2-I,A,e252936,1"
False,54,6,I,1219,0.0,1,10,2,1,0.0,INC,0,10,0,10,0,0,24.5,False,"I,B,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,49-I,AB,150269e,49-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,B,9b6df35,1-I,AB,f3a2440,2-I,AB,e01b392,2-I,B,19176e4,1-I,AB,872cfdb,2-I,A,e252936,1"
False,54,6,I,232,0.0,2,11,2,1,0.0,INC,0,11,0,11,0,0,39.2,False,"I,B,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,49-I,AB,150269e,49-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,B,9b6df35,1-I,AB,f3a2440,2-I,AB,e01b392,2-I,B,19176e4,1-I,AB,872cfdb,2-I,A,e252936,1"
False,54,6,I,2,0.0,1,12,2,1,0.0,INC,0,12,0,12,0,0,39.0,False,"I,B,7250ffd,39-I,AB,39831fc,2-I,AB,960f6b9,49-I,AB,150269e,49-I,A,d5d2ebb,2-I,AB,16c93a8,3-I,B,9b6df35,1-I,AB,f3a2440,2-I,AB,e01b392,2-I,B,19176e4,1-I,AB,872cfdb,2-I,A,e252936,1"
False,15,8,I,1542,0.0,8,1,0,0,0.0,INC,0,1,0,1,0,0,26.3,False,"I,AB,7250ffd,8"
False,13,8,I,1542,0.0,10,1,0,0,0.0,INC,0,1,0,1,0,0,26.3,False,"I,B,7250ffd,10"
False,13,7,I,1542,0.0,6,1,0,0,0.0,INC,0,1,0,1,0,0,26.3,False,"I,B,7250ffd,6"
False,13,7,I,1542,0.0,16,1,0,0,0.0,INC,0,1,0,1,0,0,26.3,False,"I,AB,7250ffd,16"
False,13,7,I,1542,0.0,10,1,0,0,0.0,INC,0,1,0,1,0,0,26.3,False,"I,A,7250ffd,10"
False,13,8,I,1542,0.0,6,1,0,0,0.0,INC,0,1,0,1,0,0,26.3,False,"I,A,7250ffd,6"
False,16,7,I,1542,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,26.3,False,"I,B,7250ffd,4"
False,16,7,I,1542,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,26.3,False,"I,B,7250ffd,4"
False,15,8,I,1542,0.0,10,1,0,0,0.0,INC,0,1,0,1,0,0,26.3,False,"I,B,7250ffd,10"
False,10,7,I,452,0.0,1,1,0,0,0.0,INC,0,1,0,1,0,0,2.1,False,"I,B,770fd88,1-I,AB,7250ffd,3-I,AB,960f6b9,18"
False,10,7,I,1542,0.0,3,2,0,0,0.0,INC,0,2,0,2,0,0,24.2,False,"I,B,770fd88,1-I,AB,7250ffd,3-I,AB,960f6b9,18"
False,10,7,I,41,0.0,18,3,0,0,0.0,INC,0,3,0,3,0,0,13.5,False,"I,B,770fd88,1-I,AB,7250ffd,3-I,AB,960f6b9,18"
False,15,5,C,458,0.0,1,1,0,0,0.0,SYNC,1,0,1,0,0,0,5.1,False,"C,B,06341e6,1-C,B,3fb2b3c,15"
False,15,5,C,125,0.0,15,2,0,0,0.0,SYNC,2,0,2,0,0,0,6.1,False,"C,B,06341e6,1-C,B,3fb2b3c,15"
False,10,5,I,458,0.0,1,1,0,0,0.0,INC,0,1,0,1,0,0,5.1,False,"I,B,06341e6,1-I,B,3fb2b3c,10"
False,10,5,I,125,0.0,10,2,0,0,0.0,INC,0,2,0,2,0,0,6.1,False,"I,B,06341e6,1-I,B,3fb2b3c,10"
False,15,7,I,1542,0.0,16,1,0,0,0.0,INC,0,1,0,1,0,0,26.3,False,"I,AB,7250ffd,16"
False,19,7,I,1542,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,26.3,False,"I,B,7250ffd,4"
