CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy,gen
False,33,7,C,212,0.0,2,2,0,0,0.0,SYNC,2,0,2,0,0,0,34.8,False,"C,AB,5b92876d8,3-C,AB,358557062,2-I,AB,cc7958d90,57"
False,33,7,I,2,0.0,57,3,0,0,0.0,DIV,2,1,2,0,0,1,60.9,False,"C,AB,5b92876d8,3-C,AB,358557062,2-I,AB,cc7958d90,57"
False,17,7,C,179,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,181.3,False,"C,AB,5b92876d8,2-C,AB,358557062,2-I,AB,cc7958d90,34"
False,17,7,C,212,0.0,2,2,0,0,0.0,SYNC,2,0,2,0,0,0,34.8,False,"C,AB,5b92876d8,2-C,AB,358557062,2-I,AB,cc7958d90,34"
False,17,7,I,2,0.0,34,3,0,0,0.0,DIV,2,1,2,0,0,1,60.9,False,"C,AB,5b92876d8,2-C,AB,358557062,2-I,AB,cc7958d90,34"
False,11,7,C,153,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,103.0,False,"C,AB,9517e6734,2-C,AB,5b92876d8,2-I,AB,cc7958d90,22"
False,11,7,C,179,0.0,2,2,0,0,0.0,SYNC,2,0,2,0,0,0,78.3,False,"C,AB,9517e6734,2-C,AB,5b92876d8,2-I,AB,cc7958d90,22"
False,11,7,I,2,0.0,22,3,0,0,0.0,DIV,2,1,2,0,0,1,95.6,False,"C,AB,9517e6734,2-C,AB,5b92876d8,2-I,AB,cc7958d90,22"
False,20,7,C,212,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,216.1,False,"C,AB,358557062,2-I,AB,cc7958d90,40"
False,20,7,I,2,0.0,40,2,0,0,0.0,DIV,1,1,1,0,0,1,60.9,False,"C,AB,358557062,2-I,AB,cc7958d90,40"
False,20,7,C,212,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,216.1,False,"C,AB,358557062,2-I,AB,cc7958d90,40"
False,20,7,I,2,0.0,40,2,0,0,0.0,DIV,1,1,1,0,0,1,60.9,False,"C,AB,358557062,2-I,AB,cc7958d90,40"
False,26,7,C,179,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,181.3,False,"C,AB,5b92876d8,2-C,AB,358557062,2-I,AB,cc7958d90,50"
False,26,7,C,212,0.0,2,2,0,0,0.0,SYNC,2,0,2,0,0,0,34.8,False,"C,AB,5b92876d8,2-C,AB,358557062,2-I,AB,cc7958d90,50"
False,26,7,I,2,0.0,50,3,0,0,0.0,DIV,2,1,2,0,0,1,60.9,False,"C,AB,5b92876d8,2-C,AB,358557062,2-I,AB,cc7958d90,50"
False,26,7,C,179,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,181.3,False,"C,AB,5b92876d8,2-C,AB,358557062,2-I,AB,cc7958d90,50"
False,26,7,C,212,0.0,2,2,0,0,0.0,SYNC,2,0,2,0,0,0,34.8,False,"C,AB,5b92876d8,2-C,AB,358557062,2-I,AB,cc7958d90,50"
False,26,7,I,2,0.0,50,3,0,0,0.0,DIV,2,1,2,0,0,1,60.9,False,"C,AB,5b92876d8,2-C,AB,358557062,2-I,AB,cc7958d90,50"
False,24,7,C,179,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,181.3,False,"C,AB,5b92876d8,2-C,AB,358557062,2-I,AB,cc7958d90,48"
False,24,7,C,212,0.0,2,2,0,0,0.0,SYNC,2,0,2,0,0,0,34.8,False,"C,AB,5b92876d8,2-C,AB,358557062,2-I,AB,cc7958d90,48"
False,24,7,I,2,0.0,48,3,0,0,0.0,DIV,2,1,2,0,0,1,60.9,False,"C,AB,5b92876d8,2-C,AB,358557062,2-I,AB,cc7958d90,48"
False,10,6,I,2,0.0,20,1,0,0,0.0,INC,0,1,0,1,0,0,277.0,False,"I,AB,cc7958d90,20"
False,10,6,I,2,0.0,20,1,0,0,0.0,INC,0,1,0,1,0,0,277.0,False,"I,AB,cc7958d90,20"
False,10,6,I,2,0.0,20,1,0,0,0.0,INC,0,1,0,1,0,0,277.0,False,"I,AB,cc7958d90,20"
False,10,6,I,2,0.0,20,1,0,0,0.0,INC,0,1,0,1,0,0,277.0,False,"I,AB,cc7958d90,20"
False,10,7,I,2,0.0,20,1,0,0,0.0,INC,0,1,0,1,0,0,277.0,False,"I,AB,cc7958d90,20"
False,10,7,I,2,0.0,20,1,0,0,0.0,INC,0,1,0,1,0,0,277.0,False,"I,AB,cc7958d90,20"
False,10,7,I,2,0.0,20,1,0,0,0.0,INC,0,1,0,1,0,0,277.0,False,"I,AB,cc7958d90,20"
False,10,7,I,2,0.0,20,1,0,0,0.0,INC,0,1,0,1,0,0,277.0,False,"I,AB,cc7958d90,20"
False,10,7,I,2,0.0,20,1,0,0,0.0,INC,0,1,0,1,0,0,277.0,False,"I,AB,cc7958d90,20"
False,10,7,I,2,0.0,20,1,0,0,0.0,INC,0,1,0,1,0,0,277.0,False,"I,AB,cc7958d90,20"
False,15,7,C,213,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,216.1,False,"C,AB,c968effdb,2-I,AB,cc7958d90,29"
False,15,7,I,2,0.0,29,2,0,0,0.0,DIV,1,1,1,0,0,1,60.8,False,"C,AB,c968effdb,2-I,AB,cc7958d90,29"
False,17,7,C,179,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,181.3,False,"C,AB,5b92876d8,2-C,AB,c968effdb,2-I,AB,cc7958d90,32"
False,17,7,C,213,0.0,2,2,0,0,0.0,SYNC,2,0,2,0,0,0,34.8,False,"C,AB,5b92876d8,2-C,AB,c968effdb,2-I,AB,cc7958d90,32"
False,17,7,I,2,0.0,32,3,0,0,0.0,DIV,2,1,2,0,0,1,60.8,False,"C,AB,5b92876d8,2-C,AB,c968effdb,2-I,AB,cc7958d90,32"
False,16,7,C,179,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,181.3,False,"C,AB,5b92876d8,2-C,AB,c968effdb,2-I,AB,cc7958d90,32"
False,16,7,C,213,0.0,2,2,0,0,0.0,SYNC,2,0,2,0,0,0,34.8,False,"C,AB,5b92876d8,2-C,AB,c968effdb,2-I,AB,cc7958d90,32"
False,16,7,I,2,0.0,32,3,0,0,0.0,DIV,2,1,2,0,0,1,60.8,False,"C,AB,5b92876d8,2-C,AB,c968effdb,2-I,AB,cc7958d90,32"
False,18,7,C,179,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,181.3,False,"C,AB,5b92876d8,2-C,AB,c968effdb,2-I,AB,cc7958d90,35"
False,18,7,C,213,0.0,2,2,0,0,0.0,SYNC,2,0,2,0,0,0,34.8,False,"C,AB,5b92876d8,2-C,AB,c968effdb,2-I,AB,cc7958d90,35"
False,18,7,I,2,0.0,35,3,0,0,0.0,DIV,2,1,2,0,0,1,60.8,False,"C,AB,5b92876d8,2-C,AB,c968effdb,2-I,AB,cc7958d90,35"
False,30,6,I,1,0.0,1,1,0,0,0.0,INC,0,1,0,1,0,0,53.3,False,"I,A,72d9872ff,1-I,A,1fabd4252,2-I,AB,0438505d0,20-I,AB,c968effdb,2-I,AB,cc7958d90,61"
False,30,6,I,3,0.0,2,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,False,"I,A,72d9872ff,1-I,A,1fabd4252,2-I,AB,0438505d0,20-I,AB,c968effdb,2-I,AB,cc7958d90,61"
False,30,6,I,101,0.0,20,3,1,1,0.0,INC,0,3,0,3,0,0,158.9,False,"I,A,72d9872ff,1-I,A,1fabd4252,2-I,AB,0438505d0,20-I,AB,c968effdb,2-I,AB,cc7958d90,61"
False,30,6,I,213,0.0,2,4,1,1,0.0,INC,0,4,0,4,0,0,3.9,False,"I,A,72d9872ff,1-I,A,1fabd4252,2-I,AB,0438505d0,20-I,AB,c968effdb,2-I,AB,cc7958d90,61"
False,30,6,I,2,0.0,61,5,1,1,0.0,INC,0,5,0,5,0,0,60.8,False,"I,A,72d9872ff,1-I,A,1fabd4252,2-I,AB,0438505d0,20-I,AB,c968effdb,2-I,AB,cc7958d90,61"
False,29,6,C,3,0.0,1,1,0,0,0.0,SYNC,1,0,1,0,0,0,53.3,False,"C,A,1fabd4252,1-I,AB,0438505d0,20-I,AB,c968effdb,2-I,AB,cc7958d90,57"
False,29,6,I,101,0.0,20,2,0,0,0.0,DIV,1,1,1,0,0,1,158.9,False,"C,A,1fabd4252,1-I,AB,0438505d0,20-I,AB,c968effdb,2-I,AB,cc7958d90,57"
False,29,6,I,213,0.0,2,3,0,0,0.0,DIV,1,2,1,1,0,1,3.9,False,"C,A,1fabd4252,1-I,AB,0438505d0,20-I,AB,c968effdb,2-I,AB,cc7958d90,57"
False,29,6,I,2,0.0,57,4,0,0,0.0,DIV,1,3,1,2,0,1,60.8,False,"C,A,1fabd4252,1-I,AB,0438505d0,20-I,AB,c968effdb,2-I,AB,cc7958d90,57"
False,29,6,I,179,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,181.3,False,"I,AB,5b92876d8,4-I,AB,cc7958d90,58"
False,29,6,I,2,0.0,58,2,0,0,0.0,INC,0,2,0,2,0,0,95.6,False,"I,AB,5b92876d8,4-I,AB,cc7958d90,58"
False,16,6,I,179,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,181.3,False,"I,AB,5b92876d8,2-I,AB,cc7958d90,32"
False,16,6,I,2,0.0,32,2,0,0,0.0,INC,0,2,0,2,0,0,95.6,False,"I,AB,5b92876d8,2-I,AB,cc7958d90,32"
False,26,6,C,3,0.0,3,1,0,0,0.0,SYNC,1,0,1,0,0,0,53.3,False,"C,A,1fabd4252,3-C,AB,5b92876d8,3-I,AB,cc7958d90,52"
